protein_name	chemical_id	chemical_name	atc	protein_id	mesh_id	uniprot_id	protein_score	protein_annotation	mesh_score	mesh_annotation	matador_score	matador_annotation
SERPINE1	3476	glimepiride	A10BB12	9606.ENSP00000223095		P05121	950	INDIRECT	0		950	INDIRECT
SLC2A4	3476	glimepiride	A10BB12	9606.ENSP00000320935		P14672	950	INDIRECT	0		950	INDIRECT
ENSP00000345708	3475	gliclazide	A10BB09	9606.ENSP00000345708		Q8IW96_HUMAN	950	DIRECT	0		950	DIRECT
ABCC8	3475	gliclazide	A10BB09	9606.ENSP00000303960		O75948 Q59GM5_HUMAN Q16583 Q09428	950	DIRECT	0		950	DIRECT
PPARA	3463	gemfibrozil	C10AB04	9606.ENSP00000262735		O75780_HUMAN Q9BWQ7_HUMAN Q6I9S0_HUMAN	950	DIRECT	0		950	DIRECT
CYP2C9	3463	gemfibrozil	C10AB04	9606.ENSP00000260682		Q5VX92_HUMAN Q5EDC5_HUMAN Q16872 Q16756 P11713 P11712 Q9UQ59_HUMAN Q9UEH3_HUMAN Q8WW80_HUMAN Q6IRV8_HUMAN	950	DIRECT	0		950	DIRECT
CYP2C8	3463	gemfibrozil	C10AB04	9606.ENSP00000285985		Q5VX93_HUMAN P10632 Q9UCZ9_HUMAN Q8WWB1_HUMAN	950	DIRECT	0		950	DIRECT
FTLL1	3463	gemfibrozil	C10AB04	9606.ENSP00000307530	D001059	O00563_HUMAN Q9BYW6_HUMAN Q6DMM8_HUMAN	0		302	INDIRECT	302	INDIRECT
D016633	3463	gemfibrozil	C10AB04	D016633			0		950	INDIRECT	950	INDIRECT
APOF	3463	gemfibrozil	C10AB04	9606.ENSP00000311037	D001059	Q8TC13 Q13790	0		302	INDIRECT	325	INDIRECT
ENSP00000341714	3463	gemfibrozil	C10AB04	9606.ENSP00000341714	D001059		0		302	INDIRECT	302	INDIRECT
D016632	3463	gemfibrozil	C10AB04	D016632			0		950	INDIRECT	950	INDIRECT
D008078	3463	gemfibrozil	C10AB04	D008078			0		950	INDIRECT	950	INDIRECT
D008075	3463	gemfibrozil	C10AB04	D008075			0		950	INDIRECT	950	INDIRECT
LPL	3463	gemfibrozil	C10AB04	9606.ENSP00000309757		P06858 Q96FC4 Q8NEW3_HUMAN Q71UV2_HUMAN Q6IAV0_HUMAN Q53HW6_HUMAN Q4JIZ7_HUMAN Q16283 Q16282	950	INDIRECT	0		950	INDIRECT
NETO1	3463	gemfibrozil	C10AB04	9606.ENSP00000313088	D008077	Q8TDF5 Q8TDF4 Q8ND78 Q86W85	0		950	INDIRECT	950	INDIRECT
LPA	3463	gemfibrozil	C10AB04	9606.ENSP00000321334	D008074	P08519 Q9UIR6_HUMAN Q9UIR5_HUMAN Q9UD88_HUMAN Q8N696_HUMAN Q5VTD7_HUMAN	0		240	INDIRECT	240	INDIRECT
APOL1	3463	gemfibrozil	C10AB04	9606.ENSP00000317674	D001059	O14791 O60804 Q9BQ03 Q96PM4 Q96AB8 Q5R3P8 Q5R3P7	0		302	INDIRECT	325	INDIRECT
ENSP00000352471	3463	gemfibrozil	C10AB04	9606.ENSP00000352471	D016632	Q9Y355_HUMAN Q9UCT8_HUMAN Q8TDB0_HUMAN Q6Q785_HUMAN Q6Q785 Q6LDN9 P02647	950	INDIRECT	950	INDIRECT	950	INDIRECT
APOD	3463	gemfibrozil	C10AB04	9606.ENSP00000345179	D001059	P05090 Q6IBG6_HUMAN	0		302	INDIRECT	325	INDIRECT
D008074	3463	gemfibrozil	C10AB04	D008074			0		240	INDIRECT	240	INDIRECT
APOL3	3463	gemfibrozil	C10AB04	9606.ENSP00000344577	D001059	O95236 Q9BQA3 Q9BQ82 Q5U5N4_HUMAN	0		302	INDIRECT	325	INDIRECT
APOA4	3463	gemfibrozil	C10AB04	9606.ENSP00000350425	D001054	P06727 Q6Q787_HUMAN Q6Q787 Q13784_HUMAN	0		688	INDIRECT	688	INDIRECT
D001059	3463	gemfibrozil	C10AB04	D001059			0		302	INDIRECT	302	INDIRECT
D001053	3463	gemfibrozil	C10AB04	D001053			0		325	INDIRECT	325	INDIRECT
ENSP00000353540	3463	gemfibrozil	C10AB04	9606.ENSP00000353540	D001056	Q6Q786_HUMAN Q6Q786 P02656	0		726	INDIRECT	726	INDIRECT
D001056	3463	gemfibrozil	C10AB04	D001056			0		726	INDIRECT	726	INDIRECT
D001054	3463	gemfibrozil	C10AB04	D001054			0		688	INDIRECT	688	INDIRECT
D001055	3463	gemfibrozil	C10AB04	D001055			0		950	INDIRECT	950	INDIRECT
PLAU	3463	gemfibrozil	C10AB04	9606.ENSP00000242464	D010960	Q5SWW9_HUMAN Q5SWW8_HUMAN Q5PY49_HUMAN Q59GZ8_HUMAN Q53XS3_HUMAN Q16618 Q15844 P00749 Q9UEJ5_HUMAN Q96SE8_HUMAN Q969W6	0		671	INDIRECT	671	INDIRECT
ZMPSTE24	3463	gemfibrozil	C10AB04	9606.ENSP00000196805	D008074	O75844 Q9UBQ2 Q8NDZ8	0		240	INDIRECT	240	INDIRECT
PEX3	3463	gemfibrozil	C10AB04	9606.ENSP00000036971	D008074	P56589 Q7Z6V3_HUMAN Q6FGP5_HUMAN	0		240	INDIRECT	240	INDIRECT
D010960	3463	gemfibrozil	C10AB04	D010960			0		671	INDIRECT	671	INDIRECT
APOA5	3463	gemfibrozil	C10AB04	9606.ENSP00000227665	D001054	Q9UBJ3 Q6UWK9 Q6Q788	0		688	INDIRECT	688	INDIRECT
SERPINE1	3463	gemfibrozil	C10AB04	9606.ENSP00000223095		P05121	950	INDIRECT	0		950	INDIRECT
D008076	3463	gemfibrozil	C10AB04	D008076			0		950	INDIRECT	950	INDIRECT
PLAT	3463	gemfibrozil	C10AB04	9606.ENSP00000220809	D010960	Q5HYM8_HUMAN Q503B0_HUMAN Q15103 P00750 Q9BZW1_HUMAN Q9BU99_HUMAN Q9BU99 Q86YK8 Q7Z7N2 Q6PJA5_HUMAN Q6LBF5_HUMAN	0		671	INDIRECT	671	INDIRECT
ENSP00000223298	3463	gemfibrozil	C10AB04	9606.ENSP00000223298	D008074	Q5BJI2_HUMAN Q3YBM2_HUMAN Q9Y609_HUMAN Q9BT42_HUMAN	0		240	INDIRECT	240	INDIRECT
CETP	3463	gemfibrozil	C10AB04	9606.ENSP00000200676		Q53YZ1_HUMAN Q13988 Q13987 P11597 Q9H4L8_HUMAN Q8IWL9_HUMAN	950	INDIRECT	0		950	INDIRECT
APOL6	3463	gemfibrozil	C10AB04	9606.ENSP00000303529	D001059	Q9UGG1 Q9BWW8 Q8NCM1_HUMAN Q8IXX6 Q658J1_HUMAN Q5R3S1	0		302	INDIRECT	325	INDIRECT
ENSP00000227667	3463	gemfibrozil	C10AB04	9606.ENSP00000227667	D001056		0		726	INDIRECT	726	INDIRECT
ENSP00000236850	3463	gemfibrozil	C10AB04	9606.ENSP00000236850	D016632		0		950	INDIRECT	950	INDIRECT
ENSP00000227666	3463	gemfibrozil	C10AB04	9606.ENSP00000227666	D001054		0		688	INDIRECT	688	INDIRECT
APOB	3463	gemfibrozil	C10AB04	9606.ENSP00000233242	D001055	Q59HB3_HUMAN Q53QC8_HUMAN Q4ZG63_HUMAN Q13828_HUMAN Q13789_HUMAN Q13788 Q13787 Q13786 Q13785 Q13779 P78481 P78480 P78479 P04114 O00502 Q9UMN0 Q9UE53_HUMAN Q9UE52_HUMAN Q9UE51_HUMAN Q7Z7Q0_HUMAN Q7Z600	950	INDIRECT	950	INDIRECT	950	INDIRECT
APOM	3463	gemfibrozil	C10AB04	9606.ENSP00000229690	D001059	Q5SRP4_HUMAN O95445 Q9UMP6 Q9P046	0		302	INDIRECT	325	INDIRECT
TFPI	3463	gemfibrozil	C10AB04	9606.ENSP00000233156	D008074	Q53TS4_HUMAN P10646 O95103	0		240	INDIRECT	240	INDIRECT
TTPA	3463	gemfibrozil	C10AB04	9606.ENSP00000260116	D010960	P49638 Q71V64	0		671	INDIRECT	671	INDIRECT
SLURP1	3463	gemfibrozil	C10AB04	9606.ENSP00000246515	D010960	Q53YJ6_HUMAN P55000 Q92483 Q6PUA6_HUMAN	0		671	INDIRECT	671	INDIRECT
CFHL4	3463	gemfibrozil	C10AB04	9606.ENSP00000251424	D001059	Q5TZE7_HUMAN Q5TZE6_HUMAN Q5DVJ7_HUMAN Q9UJY6 Q92496	0		302	INDIRECT	325	INDIRECT
D008077	3463	gemfibrozil	C10AB04	D008077			0		950	INDIRECT	950	INDIRECT
APOE	3463	gemfibrozil	C10AB04	9606.ENSP00000252486	D001059	Q13791_HUMAN P02649 Q9P2S4 Q8TCZ8_HUMAN Q6LBZ1_HUMAN Q6LA97_HUMAN	950	INDIRECT	302	INDIRECT	950	INDIRECT
LIPC	3463	gemfibrozil	C10AB04	9606.ENSP00000299022		Q99465 O43571 P11150 P78529	950	INDIRECT	0		950	INDIRECT
APOC4	3463	gemfibrozil	C10AB04	9606.ENSP00000252489	D001056	Q53YY8_HUMAN P55056 P02655 Q9UNK3 Q9UDE3 Q9BS39 Q6P163_HUMAN	0		726	INDIRECT	726	INDIRECT
APOC1	3463	gemfibrozil	C10AB04	9606.ENSP00000252491	D001056	P02654 Q6IB97_HUMAN	0		726	INDIRECT	726	INDIRECT
ABCG5	3463	gemfibrozil	C10AB04	9606.ENSP00000260645	D008074	Q53T83_HUMAN Q53QN9_HUMAN Q9H222 Q96QZ3_HUMAN Q96QZ2_HUMAN	0		240	INDIRECT	240	INDIRECT
ENSP00000297289	3463	gemfibrozil	C10AB04	9606.ENSP00000297289	D008074	Q16609_HUMAN	0		240	INDIRECT	240	INDIRECT
FTL	3463	gemfibrozil	C10AB04	9606.ENSP00000263258	D001059	Q4FCH6_HUMAN P02792 Q9BTZ8 Q96CU0_HUMAN Q96AU9_HUMAN Q8WU07_HUMAN Q86WI9_HUMAN Q7Z2W1_HUMAN Q7Z2W1 Q6IBT7_HUMAN	0		302	INDIRECT	302	INDIRECT
APOA2	3463	gemfibrozil	C10AB04	9606.ENSP00000289906	D016633	P02652	950	INDIRECT	950	INDIRECT	950	INDIRECT
SLC29A2	3461	gemcitabine	L01BC05	9606.ENSP00000309614	D033703	O43530 Q9UPE0 Q96R00_HUMAN Q96FB2_HUMAN Q52M84_HUMAN Q14542	0		784	DIRECT	784	DIRECT
DCK	3461	gemcitabine	L01BC05	9606.ENSP00000286648		Q5TZY7_HUMAN P27707 Q6FI11_HUMAN	950	DIRECT	0		950	DIRECT
DCTD	3461	gemcitabine	L01BC05	9606.ENSP00000321571	D003844	P32321 Q9BVD8 Q5M7Z8_HUMAN	0		950	DIRECT	950	DIRECT
D033703	3461	gemcitabine	L01BC05	D033703			0		784	DIRECT	784	DIRECT
D003844	3461	gemcitabine	L01BC05	D003844			0		950	DIRECT	950	DIRECT
SLC29A3	3461	gemcitabine	L01BC05	9606.ENSP00000346799	D033703	Q9NUS9_HUMAN Q9BZD2 Q9BWI2_HUMAN Q8IVZ0 Q7RTT8 Q5T465_HUMAN	0		784	DIRECT	784	DIRECT
TK2	3461	gemcitabine	L01BC05	9606.ENSP00000299697		O00142 O15238 Q8IZR3_HUMAN Q6I8R3_HUMAN	950	DIRECT	0		950	DIRECT
D033721	3461	gemcitabine	L01BC05	D033721			0		950	DIRECT_INDIRECT	950	DIRECT_INDIRECT
SLC29A1	3461	gemcitabine	L01BC05	9606.ENSP00000319152	D033721	Q9UJY2 Q99808 Q5T9W9_HUMAN	0		950	DIRECT_INDIRECT	950	DIRECT_INDIRECT
EGFR	3461	gemcitabine	L01BC05	9606.ENSP00000275493		Q59FL8_HUMAN Q4H1F3_HUMAN Q14225 P06268 P00533 O00688 O00732 Q9UMG5 Q9UMD8 Q9UMD7 Q9H3C9 Q9H3C8_HUMAN Q9H2C9 Q9GZX1 Q9BZS2 Q92795 Q8WZA5_HUMAN Q75MF2_HUMAN Q68GS6_HUMAN Q68GS5_HUMAN	950	INDIRECT	0		950	INDIRECT
RRM2B	3461	gemcitabine	L01BC05	9606.ENSP00000251810	D012264	Q9NUW3_HUMAN Q86YE3_HUMAN Q7LG56_HUMAN Q75PY9_HUMAN Q75PY8_HUMAN Q6AI41_HUMAN	0		766	INDIRECT	766	INDIRECT
D012264	3461	gemcitabine	L01BC05	D012264			0		766	INDIRECT	766	INDIRECT
CASP3	3461	gemcitabine	L01BC05	9606.ENSP00000311032		P42574 Q96KP2 Q96AN1	950	INDIRECT	0		950	INDIRECT
RRM1	3461	gemcitabine	L01BC05	9606.ENSP00000300738	D012264	P23921 Q9UNN2 Q53GZ5_HUMAN	0		766	INDIRECT	766	INDIRECT
BCL2	3461	gemcitabine	L01BC05	9606.ENSP00000353498		Q96PA0_HUMAN Q16197 Q13842 P10416 P10415	950	INDIRECT	0		950	INDIRECT
RRM2	3461	gemcitabine	L01BC05	9606.ENSP00000302955	D012264	P31350 Q9UKM0_HUMAN Q8N6S3_HUMAN Q5WRU7	0		766	INDIRECT	766	INDIRECT
ALOX5	3453	gamma-linolenic acid	D11AX02	9606.ENSP00000265455	D001094	Q5JQ14_HUMAN P09917	0		866	DIRECT	866	DIRECT
LTA4H	3453	gamma-linolenic acid	D11AX02	9606.ENSP00000228740	D001094	Q59ES1_HUMAN Q49AK0_HUMAN P09960 Q6IAT6_HUMAN	0		866	DIRECT	866	DIRECT
ALOX15B	3453	gamma-linolenic acid	D11AX02	9606.ENSP00000316970	D001093	O15296 Q9UKM4 Q8TEV6 Q8TEV5 Q8TEV4 Q8TEV3 Q8IYQ2	0		898	DIRECT	898	DIRECT
ALOX15	3453	gamma-linolenic acid	D11AX02	9606.ENSP00000293761	D001093	P16050 Q99657 Q8N6R7	0		898	DIRECT	898	DIRECT
FADS2	3453	gamma-linolenic acid	D11AX02	9606.ENSP00000278840		O95864_HUMAN Q9Y3X4_HUMAN Q9H3G3_HUMAN Q96SV8_HUMAN Q96H07_HUMAN Q6MZQ7_HUMAN	950	DIRECT	0		950	DIRECT
D001094	3453	gamma-linolenic acid	D11AX02	D001094			0		866	DIRECT	866	DIRECT
D001093	3453	gamma-linolenic acid	D11AX02	D001093			0		898	DIRECT	898	DIRECT
D000110	3449	galantamine	N06DA04	D000110			0		950	DIRECT	950	DIRECT
CHRNE	3449	galantamine	N06DA04	9606.ENSP00000293780	D011978	Q04844 Q8N731_HUMAN	0		556	DIRECT	556	DIRECT
CHRNA9	3449	galantamine	N06DA04	9606.ENSP00000312663	D011978	Q9UGM1 Q9NYV2 Q4W5A2_HUMAN Q4W5A2	0		556	DIRECT	556	DIRECT
CHRNB2	3449	galantamine	N06DA04	9606.ENSP00000292212	D011978	Q5SXY3_HUMAN P17787 Q9UEH9	0		556	DIRECT	556	DIRECT
CHRNA10	3449	galantamine	N06DA04	9606.ENSP00000250699	D011978	Q9GZZ6	0		556	DIRECT	556	DIRECT
CHRNA4	3449	galantamine	N06DA04	9606.ENSP00000217176	D011978	Q5EIV0_HUMAN Q5EIU9_HUMAN Q59FV0_HUMAN Q4VAQ6_HUMAN Q4VAQ3_HUMAN Q4JGR7 P43681	0		556	DIRECT	556	DIRECT
CHRNA2	3449	galantamine	N06DA04	9606.ENSP00000240132	D011978	Q15822 Q9HAQ3	0		556	DIRECT	556	DIRECT
CHRNA6	3449	galantamine	N06DA04	9606.ENSP00000276410	D011978	Q15825	0		556	DIRECT	556	DIRECT
BCHE	3449	galantamine	N06DA04	9606.ENSP00000264381	D002802	P06276 Q96HL2_HUMAN	950	DIRECT	906	DIRECT	950	DIRECT
CHRNA3	3449	galantamine	N06DA04	9606.ENSP00000315602	D011978	P32297 Q9BRR4_HUMAN Q9BQ93 Q99553 Q96RH3 Q86U77_HUMAN Q6EWN2_HUMAN Q4KMN8_HUMAN Q15823	0		556	DIRECT	556	DIRECT
GPR109B	3449	galantamine	N06DA04	9606.ENSP00000333348	D011978	P49019 Q8TDS4_HUMAN Q8NGE4_HUMAN Q8NGE4	0		556	DIRECT	556	DIRECT
D002802	3449	galantamine	N06DA04	D002802			0		906	DIRECT	906	DIRECT
CYP2D6	3449	galantamine	N06DA04	9606.ENSP00000346625		Q6XP50_HUMAN Q6NWU0_HUMAN Q6B012_HUMAN Q6B012 Q16804_HUMAN Q16752 P450C2D P10635	950	DIRECT	0		950	DIRECT
D011978	3449	galantamine	N06DA04	D011978			0		556	DIRECT	556	DIRECT
ACHE	3449	galantamine	N06DA04	9606.ENSP00000350037	D000110	Q9BXP7 Q86TM9 Q5XKG9_HUMAN Q53F46_HUMAN Q504V3_HUMAN Q16169 P22303	950	DIRECT	950	DIRECT	950	DIRECT
SCN1B	3446	gabapentin	N03AX12	9606.ENSP00000262631	D015222	Q5TZZ4_HUMAN Q07699 Q8WU42_HUMAN	0		318	DIRECT	318	DIRECT
AGXT2	3446	gabapentin	N03AX12	9606.ENSP00000231420	D000637	Q5W7Q1 Q53G03 Q53FY7 Q53FB4 Q9BYV1	0		366	DIRECT	366	DIRECT
CACNA1S	3446	gabapentin	N03AX12	9606.ENSP00000263942	D015220	Q5T4J7_HUMAN Q5T4J6_HUMAN Q13934 Q13698 Q13062_HUMAN Q12966_HUMAN Q12896	0		233	DIRECT	233	DIRECT
ENSP00000228468	3446	gabapentin	N03AX12	9606.ENSP00000228468	D015222		0		318	DIRECT	318	DIRECT
CACNG1	3446	gabapentin	N03AX12	9606.ENSP00000226021	D020746	Q06432	0		609	DIRECT	609	DIRECT
ACCN3	3446	gabapentin	N03AX12	9606.ENSP00000297504	D015222	Q9UHC4 Q9UHC3 Q9UER8 Q9NUT2 Q8N1X3_HUMAN O60263 O75906 O95787 Q53GM0_HUMAN Q59FN9	0		318	DIRECT	318	DIRECT
ACCN5	3446	gabapentin	N03AX12	9606.ENSP00000264432	D015222	Q9NY37_HUMAN	0		318	DIRECT	318	DIRECT
CACNG7	3446	gabapentin	N03AX12	9606.ENSP00000222212	D015220	Q52LL8_HUMAN P62955 Q9BXT1 Q8WXS6 Q8VBX3	0		233	DIRECT	233	DIRECT
CACNB1	3446	gabapentin	N03AX12	9606.ENSP00000201943	D015220	Q59GD3_HUMAN Q02641 Q02640 Q02639 O15331 Q9UD79_HUMAN Q9C085 Q8N3X9_HUMAN Q6TME4_HUMAN	0		233	DIRECT	233	DIRECT
AGXT2L1	3446	gabapentin	N03AX12	9606.ENSP00000296486	D000637	Q9H174_HUMAN Q8TBG4_HUMAN	0		366	DIRECT	366	DIRECT
CACNA1C	3446	gabapentin	N03AX12	9606.ENSP00000266376	D020746	Q5V9X9_HUMAN Q59GU3_HUMAN Q4VMI9_HUMAN Q4VMI8_HUMAN Q4VMI7_HUMAN Q15877 Q14744 Q14743 Q13936 Q13933 Q13932 Q13930 Q13929 Q13928 Q13927 Q13926 Q13925 Q13924 Q13923 Q13922 Q13921 Q13920 Q13919 Q13918 Q13917 O95234_HUMAN Q99875 Q99241 Q99025 Q8N6C0_HUMAN Q86XX1_HUMAN Q86XX0_HUMAN	0		609	DIRECT	609	DIRECT
SCN4A	3446	gabapentin	N03AX12	9606.ENSP00000006839	D015222	Q16447 Q15478 O60217_HUMAN P35499 Q9H3L9_HUMAN Q7Z6B1	0		318	DIRECT	318	DIRECT
ABAT	3446	gabapentin	N03AX12	9606.ENSP00000268251	D000637	Q16260 P80404 Q99800 Q96BG2 Q8N5W2	0		366	DIRECT	366	DIRECT
CACNA1B	3446	gabapentin	N03AX12	9606.ENSP00000277549	D015220	Q5SQC7_HUMAN Q5SQC6_HUMAN Q5SQC5_HUMAN Q5SQC4_HUMAN Q5JRE4_HUMAN Q59FJ3_HUMAN Q00975 Q9HBI4_HUMAN Q9HBI3_HUMAN Q9HBH4_HUMAN Q9HBH2_HUMAN Q9HBG3_HUMAN Q9HBG2_HUMAN Q9HAT6_HUMAN Q9HAT5_HUMAN Q9HAT4_HUMAN Q9HAT3_HUMAN	0		233	DIRECT	233	DIRECT
PSAT1	3446	gabapentin	N03AX12	9606.ENSP00000277070	D000637	Q5T7G6_HUMAN Q5T7G5_HUMAN Q9Y617 Q9BQ12 Q96AW2	0		366	DIRECT	366	DIRECT
CACNA2D4	3446	gabapentin	N03AX12	9606.ENSP00000280663	D020746	Q8IZS9_HUMAN Q86XZ5_HUMAN Q7Z3S8_HUMAN Q7Z3S7_HUMAN	0		609	DIRECT	609	DIRECT
SCN3A	3446	gabapentin	N03AX12	9606.ENSP00000283254	D015222	Q53SX0_HUMAN Q16142 Q9Y6P4 Q9UPD1 Q9P2J1_HUMAN Q9NYK2 Q9NY46 Q9GZM4_HUMAN Q9C007_HUMAN Q9C006 Q9BZB3	0		318	DIRECT	318	DIRECT
CACNA2D3	3446	gabapentin	N03AX12	9606.ENSP00000288197	D015220	Q9NY18_HUMAN Q9NY16_HUMAN Q8IZS8_HUMAN	0		233	DIRECT	233	DIRECT
CACNA1D	3446	gabapentin	N03AX12	9606.ENSP00000288139	D020746	Q59GD8_HUMAN Q13931 Q13916 Q01668 Q9UDC3_HUMAN Q71UT1_HUMAN	0		609	DIRECT	609	DIRECT
CACNB2	3446	gabapentin	N03AX12	9606.ENSP00000320025	D020746	O00304 Q9Y341 Q9Y340 Q9HD32 Q9BWU2 Q96NZ5 Q96NZ4 Q96NZ3 Q8WX81 Q6TME3_HUMAN Q6TME2_HUMAN Q6TME1_HUMAN Q6TME0_HUMAN Q5VWV7_HUMAN Q5VWV6_HUMAN Q5VWD8_HUMAN Q5VWD7_HUMAN Q5VVH1_HUMAN Q5UM67_HUMAN Q5QJA0_HUMAN Q5QJ99_HUMAN Q59H42_HUMAN Q08289	0		609	DIRECT	609	DIRECT
OAT	3446	gabapentin	N03AX12	9606.ENSP00000224242	D000637	Q59HE2_HUMAN Q16069 Q16068 P04181 Q9UD03 Q6IAV9_HUMAN Q68CS0_HUMAN	0		366	DIRECT	366	DIRECT
TAT	3446	gabapentin	N03AX12	9606.ENSP00000348234	D000637	P17735	0		366	DIRECT	366	DIRECT
CACNB3	3446	gabapentin	N03AX12	9606.ENSP00000301050	D015220	P54284 Q13913	0		233	DIRECT	233	DIRECT
SCN3B	3446	gabapentin	N03AX12	9606.ENSP00000299333	D015222	Q9ULR2 Q9NY72	0		318	DIRECT	318	DIRECT
ENSP00000239123	3446	gabapentin	N03AX12	9606.ENSP00000239123	D000637	Q5VW80_HUMAN P17174	0		366	DIRECT	366	DIRECT
PKD1	3446	gabapentin	N03AX12	9606.ENSP00000262304	D015220	Q59GT4_HUMAN Q59EY6_HUMAN Q15142_HUMAN Q15141 Q15140 P98161 O75276_HUMAN	0		233	DIRECT	233	DIRECT
SCNN1G	3446	gabapentin	N03AX12	9606.ENSP00000300061	D015222	P51170 Q96TD2 Q93027 Q93026 Q93025 Q93024 Q93023 Q6PCC2_HUMAN Q6PCC2 Q6LCK5_HUMAN P78437	0		318	DIRECT	318	DIRECT
SCN7A	3446	gabapentin	N03AX12	9606.ENSP00000353158	D015222	Q16278_HUMAN Q01118	0		318	DIRECT	318	DIRECT
CACNA1H	3446	gabapentin	N03AX12	9606.ENSP00000351401	D015220	O95802 O95180 Q9NYY7_HUMAN Q9NYY6_HUMAN Q9NYY5 Q9NYY4 Q96RZ9 Q96QI6 Q8WWI6	0		233	DIRECT	233	DIRECT
CACNG2	3446	gabapentin	N03AX12	9606.ENSP00000300105	D015220	Q9Y698 Q9UGZ7 Q5TGT3 Q2M1M1	0		233	DIRECT	233	DIRECT
ENSP00000304748	3446	gabapentin	N03AX12	9606.ENSP00000304748	D015222	Q53QP0_HUMAN Q3YAA2_HUMAN	0		318	DIRECT	318	DIRECT
DEFB112	3446	gabapentin	N03AX12	9606.ENSP00000319126	D015222	Q8NET0_HUMAN	0		318	DIRECT	318	DIRECT
SCNN1B	3446	gabapentin	N03AX12	9606.ENSP00000302874	D015222	P51168 O60891 Q9UMU5 Q9UJ32 Q96KG2 Q8WY57_HUMAN	0		318	DIRECT	318	DIRECT
ENSP00000301330	3446	gabapentin	N03AX12	9606.ENSP00000301330	D000637		0		366	DIRECT	366	DIRECT
DEFB114	3446	gabapentin	N03AX12	9606.ENSP00000312702	D015222	Q8NES9_HUMAN	0		318	DIRECT	318	DIRECT
CATSPER1	3446	gabapentin	N03AX12	9606.ENSP00000309052	D015220	Q96P76_HUMAN Q8NEC5_HUMAN	0		233	DIRECT	233	DIRECT
SCN10A	3446	gabapentin	N03AX12	9606.ENSP00000329956	D015222	Q9Y5Y9	0		318	DIRECT	318	DIRECT
CACNA1F	3446	gabapentin	N03AX12	9606.ENSP00000321618	D020746	O43901 O60840 O95226_HUMAN Q9UHB1_HUMAN	0		609	DIRECT	609	DIRECT
SCNN1D	3446	gabapentin	N03AX12	9606.ENSP00000321594	D015222	P51172 Q8NA24 Q6ZMN3_HUMAN Q5T7L4_HUMAN Q5T7L3_HUMAN	0		318	DIRECT	318	DIRECT
ENSP00000237596	3446	gabapentin	N03AX12	9606.ENSP00000237596	D015220	Q15764 Q13563 O60441 Q9UEU6_HUMAN	0		233	DIRECT	233	DIRECT
SCN4B	3446	gabapentin	N03AX12	9606.ENSP00000322460	D015222	Q8IWT1 Q6PIG5	0		318	DIRECT	318	DIRECT
DEFB124	3446	gabapentin	N03AX12	9606.ENSP00000326309	D015222	Q8NES8 Q30E74	0		318	DIRECT	318	DIRECT
BCAT2	3446	gabapentin	N03AX12	9606.ENSP00000322991	D000637	O00269 O15382 Q9BUU6 Q9BTB6_HUMAN Q96KG1 Q53EW7_HUMAN	0		366	DIRECT	366	DIRECT
GPT2	3446	gabapentin	N03AX12	9606.ENSP00000345282	D000637	Q8TD30_HUMAN Q8N9E2_HUMAN	0		366	DIRECT	366	DIRECT
CACNB4	3446	gabapentin	N03AX12	9606.ENSP00000330916	D015220	O00305 O60515 Q9NZA2_HUMAN Q96L40 Q6B000_HUMAN Q580I4_HUMAN Q53S65_HUMAN	0		233	DIRECT	233	DIRECT
AADAT	3446	gabapentin	N03AX12	9606.ENSP00000226840	D000637	Q4W5N8_HUMAN Q9UL02 Q8N5Z0	0		366	DIRECT	366	DIRECT
PKD1L3	3446	gabapentin	N03AX12	9606.ENSP00000335272	D015220	Q7Z443_HUMAN	0		233	DIRECT	233	DIRECT
EEF1B2	3446	gabapentin	N03AX12	9606.ENSP00000338508	D015222	Q6IBH9 P24534	0		318	DIRECT	318	DIRECT
CACNA1I	3446	gabapentin	N03AX12	9606.ENSP00000337829	D015220	Q9UNE6 Q9ULU9 Q9UH30 Q9UH15 Q9P0X4 Q9NZC8 Q8NFX6 Q7Z6S9 Q5JZ88 O95504	0		233	DIRECT	233	DIRECT
CACNA1G	3446	gabapentin	N03AX12	9606.ENSP00000350979	D015220	O94770 O43498 O43497 Q9Y5T3 Q9Y5T2 Q9UNG7 Q9ULU6 Q9UHP0 Q9UHN9 Q9NYV1 Q9NYV0 Q9NYU9 Q9NYU8 Q9NYU7 Q9NYU6 Q9NYU5 Q9NYU4	0		233	DIRECT	233	DIRECT
RYR1	3446	gabapentin	N03AX12	9606.ENSP00000352608	D015220	Q9P1U4 Q9NPK1 Q8WYM8_HUMAN Q8WYM7_HUMAN Q59FN5_HUMAN Q16368 Q16314 P21817 O75591_HUMAN	0		233	DIRECT	233	DIRECT
BCAT1	3446	gabapentin	N03AX12	9606.ENSP00000261192	D000637	P54687 Q96MY9 Q8N4L9_HUMAN Q68DQ7_HUMAN	0		366	DIRECT	366	DIRECT
TRPV6	3446	gabapentin	N03AX12	9606.ENSP00000352358	D015220	Q9NXZ3_HUMAN Q9H296 Q9H1D1 Q9H1D0 Q96LC5 Q8WXR8 Q8TDL3 Q8NBV5_HUMAN Q6XYC3_HUMAN	0		233	DIRECT	233	DIRECT
RYR2	3446	gabapentin	N03AX12	9606.ENSP00000353174	D015220	Q92736 Q5VWP1_HUMAN Q546N8_HUMAN Q546N8 Q15411	0		233	DIRECT	233	DIRECT
